calisan_id,yas,departman,pozisyon,kidem_yili,aylik_maas,performans_puani,devamsizlik_gun,fazla_mesai,son_terfi_yili,egitim_saat,is_tatmini,calisma_modeli,sehir,ayrildi
1456,27,Yazilim,Uzman,15,58400,66,21,Hayir,4,46,4,Hibrit,Istanbul,1
1457,27,Pazarlama,Junior,14,43300,82,15,Evet,7,6,4,Ofis,Ankara,1
1458,31,Finans,Junior,4,33200,87,18,Hayir,4,6,3,Ofis,Ankara,0
1459,39,IK,Kidemli,9,58800,40,2,Hayir,7,35,5,Uzaktan,Ankara,0
1460,41,Yazilim,Yonetici,9,79700,79,22,Hayir,3,9,4,Ofis,Istanbul,0
1461,40,Yazilim,Uzman,9,48800,50,6,Hayir,3,18,5,Ofis,Istanbul,0
1462,45,Finans,Junior,19,49600,68,2,Hayir,0,31,2,Ofis,Istanbul,0
1463,49,Finans,Junior,1,24600,84,4,Hayir,1,34,2,Hibrit,Istanbul,1
1464,46,Satis,Junior,4,35600,59,3,Hayir,1,53,4,Ofis,Ankara,0
1465,43,Satis,Uzman,2,33100,61,2,Evet,2,3,2,Hibrit,Istanbul,0
1466,47,Yazilim,Yonetici,8,73700,70,0,Evet,1,44,5,Uzaktan,Istanbul,0
1467,32,Pazarlama,Junior,5,31200,73,12,Evet,0,47,4,Hibrit,Istanbul,0
1468,52,Operasyon,Junior,2,27500,94,14,Hayir,2,5,3,Ofis,Bursa,0
1469,24,Finans,Uzman,14,55500,98,18,Hayir,6,50,1,Ofis,Izmir,1
1470,41,Finans,Junior,10,44500,66,8,Hayir,6,50,2,Ofis,Izmir,1
1471,35,Operasyon,Uzman,18,61100,77,20,Evet,4,13,1,Uzaktan,Izmir,1
1472,34,Satis,Uzman,8,47100,71,5,Evet,2,16,3,Ofis,Istanbul,0
1473,45,Pazarlama,Junior,16,51600,76,13,Hayir,4,10,4,Hibrit,Antalya,0
1474,55,Yazilim,Junior,6,35300,65,5,Hayir,1,9,1,Uzaktan,Bursa,1
1475,59,Operasyon,Uzman,2,37800,89,10,Hayir,2,49,3,Hibrit,Izmir,0
1476,25,Finans,Kidemli,15,72400,87,10,Hayir,4,3,4,Ofis,Istanbul,0
1477,24,Satis,Kidemli,16,66200,63,13,Hayir,4,59,3,Ofis,Istanbul,0
1478,43,Satis,Junior,8,35900,75,6,Hayir,2,3,5,Ofis,Istanbul,0
1479,49,Satis,Junior,1,28100,95,1,Hayir,0,56,5,Ofis,Ankara,0
1480,35,Operasyon,Yonetici,1,69300,69,15,Evet,1,34,1,Ofis,Istanbul,1
1481,42,Pazarlama,Kidemli,6,60400,70,15,Hayir,5,37,3,Hibrit,Ankara,1
1482,58,Pazarlama,Kidemli,15,70800,72,16,Hayir,6,45,2,Ofis,Ankara,1
1483,57,Satis,Uzman,10,51200,71,2,Hayir,1,53,1,Ofis,Ankara,1
1484,55,Finans,Uzman,2,39600,84,13,Hayir,2,12,3,Hibrit,Izmir,0
1485,52,Satis,Junior,16,47800,80,12,Hayir,7,51,1,Hibrit,Istanbul,1
1486,28,Finans,Junior,5,26500,70,6,Hayir,2,38,3,Uzaktan,Istanbul,0
1487,49,Yazilim,Kidemli,17,75200,72,14,Hayir,6,31,2,Uzaktan,Istanbul,0
1488,29,Pazarlama,Junior,15,51500,66,7,Hayir,3,30,1,Uzaktan,Ankara,0
1489,48,Satis,Uzman,2,38000,73,4,Hayir,1,53,2,Hibrit,Izmir,0
1490,58,Yazilim,Uzman,9,45000,71,15,Evet,7,50,3,Uzaktan,Ankara,1
1491,37,Finans,Kidemli,5,52300,65,0,Hayir,0,35,4,Hibrit,Istanbul,0
1492,31,Operasyon,Kidemli,13,71000,68,20,Hayir,4,9,2,Uzaktan,Istanbul,0
1493,35,IK,Uzman,0,37900,73,19,Hayir,0,45,1,Hibrit,Ankara,1
1494,43,Satis,Kidemli,18,76100,69,8,Hayir,3,0,5,Hibrit,Istanbul,0
1495,56,Operasyon,Junior,18,53600,73,7,Hayir,5,50,5,Ofis,Antalya,0
1496,43,Yazilim,Junior,0,29600,93,13,Evet,0,36,4,Hibrit,Istanbul,0
1497,39,Operasyon,Uzman,17,63100,59,11,Evet,7,9,4,Ofis,Izmir,0
1498,28,Yazilim,Junior,6,36300,100,23,Evet,6,39,4,Uzaktan,Izmir,0
1499,53,IK,Kidemli,15,67000,82,15,Hayir,1,10,3,Hibrit,Ankara,0
1500,46,Pazarlama,Junior,8,36000,64,12,Hayir,1,2,3,Hibrit,Izmir,0
1501,27,Yazilim,Uzman,13,53700,75,16,Hayir,6,46,3,Uzaktan,Ankara,1
1502,56,Finans,Kidemli,3,52100,91,11,Hayir,3,45,4,Ofis,Ankara,0
1503,58,Operasyon,Yonetici,2,71200,60,18,Hayir,2,36,2,Hibrit,Istanbul,0
1504,58,Operasyon,Yonetici,15,88300,62,9,Hayir,5,5,3,Uzaktan,Istanbul,1
1505,53,Operasyon,Junior,6,37100,80,16,Evet,4,55,3,Hibrit,Izmir,1
1506,26,Satis,Uzman,12,52300,73,1,Hayir,7,5,4,Hibrit,Istanbul,1
1507,26,Satis,Uzman,7,43900,64,1,Evet,6,54,3,Uzaktan,Izmir,1
1508,42,Satis,Kidemli,15,70400,70,7,Evet,7,37,3,Hibrit,Istanbul,0
1509,47,Pazarlama,Junior,12,44100,79,3,Hayir,2,31,5,Hibrit,Istanbul,0
1510,39,Operasyon,Junior,4,29500,80,3,Hayir,3,3,1,Uzaktan,Ankara,0
1511,55,Yazilim,Junior,18,53100,80,20,Evet,3,21,4,Ofis,Bursa,1
1512,26,Operasyon,Uzman,13,55600,52,23,Hayir,7,32,4,Ofis,Ankara,0
1513,37,Operasyon,Junior,1,22000,64,14,Hayir,1,25,2,Hibrit,Istanbul,1
1514,29,Satis,Kidemli,12,65600,87,6,Hayir,6,9,2,Hibrit,Istanbul,0
1515,40,Operasyon,Yonetici,14,84500,65,2,Hayir,4,26,1,Hibrit,Istanbul,0
1516,24,Operasyon,Kidemli,17,79300,61,7,Hayir,5,29,2,Hibrit,Istanbul,1
1517,56,Pazarlama,Kidemli,10,64700,79,19,Hayir,6,13,3,Uzaktan,Istanbul,1
1518,32,Satis,Uzman,15,59900,79,22,Evet,6,14,2,Hibrit,Istanbul,0
1519,25,Yazilim,Kidemli,13,66700,77,19,Hayir,2,32,5,Uzaktan,Istanbul,1
1520,54,Finans,Uzman,9,50000,77,2,Hayir,2,38,4,Hibrit,Istanbul,0
1521,47,Yazilim,Uzman,3,36100,93,18,Evet,3,47,1,Ofis,Istanbul,0
1522,42,Finans,Uzman,3,38900,76,0,Hayir,3,50,4,Hibrit,Bursa,0
1523,30,Yazilim,Yonetici,1,69600,92,12,Evet,1,6,3,Hibrit,Istanbul,1
1524,57,Operasyon,Uzman,17,61200,60,10,Evet,6,5,3,Ofis,Istanbul,0
1525,35,Satis,Junior,4,27100,70,11,Hayir,4,24,4,Hibrit,Istanbul,0
1526,50,Satis,Junior,7,38100,69,14,Hayir,0,23,3,Ofis,Ankara,0
1527,50,Yazilim,Junior,16,47300,64,9,Hayir,7,39,1,Uzaktan,Istanbul,0
1528,39,Yazilim,Uzman,19,59800,65,16,Hayir,1,5,2,Hibrit,Istanbul,1
1529,59,Satis,Uzman,13,50600,79,4,Hayir,1,55,5,Uzaktan,Istanbul,0
1530,25,Yazilim,Uzman,16,57400,61,17,Hayir,0,59,1,Ofis,Ankara,1
1531,23,Yazilim,Junior,17,56400,51,10,Hayir,1,22,2,Ofis,Bursa,1
1532,29,Yazilim,Kidemli,10,64700,63,23,Hayir,0,36,3,Hibrit,Ankara,0
1533,39,Satis,Kidemli,8,57100,93,10,Hayir,3,18,4,Ofis,Bursa,0
1534,43,Pazarlama,Uzman,3,35800,93,16,Hayir,3,59,1,Hibrit,Istanbul,0
1535,47,Pazarlama,Uzman,2,39000,92,24,Hayir,2,52,5,Ofis,Ankara,0
1536,43,Yazilim,Uzman,8,49100,59,15,Evet,5,12,1,Uzaktan,Izmir,1
1537,53,Operasyon,Kidemli,12,63200,75,20,Evet,5,55,4,Ofis,Izmir,1
1538,24,IK,Yonetici,15,86500,71,17,Evet,3,4,1,Hibrit,Istanbul,1
1539,35,Yazilim,Junior,18,54100,62,9,Hayir,4,37,5,Hibrit,Ankara,0
1540,24,Satis,Uzman,4,40000,72,13,Hayir,3,13,4,Uzaktan,Ankara,0
1541,38,Yazilim,Uzman,17,55900,59,14,Hayir,4,42,4,Ofis,Bursa,0
1542,55,Finans,Yonetici,3,67300,63,4,Evet,3,10,3,Hibrit,Izmir,0
1543,45,Satis,Junior,18,49400,82,23,Hayir,1,33,3,Hibrit,Bursa,0
1544,42,Satis,Uzman,7,43100,84,9,Hayir,6,1,4,Uzaktan,Bursa,1
1545,54,Pazarlama,Kidemli,7,61100,68,18,Hayir,6,32,3,Hibrit,Istanbul,1
1546,27,Finans,Junior,10,38900,78,18,Hayir,3,18,3,Ofis,Istanbul,0
1547,29,Yazilim,Uzman,8,45500,78,13,Hayir,4,57,2,Hibrit,Istanbul,0
1548,42,Yazilim,Uzman,13,58600,74,7,Evet,0,14,1,Ofis,Istanbul,1
1549,40,Yazilim,Kidemli,2,43200,74,2,Hayir,2,59,2,Hibrit,Istanbul,0
1550,47,Satis,Junior,13,43900,82,14,Hayir,7,39,5,Ofis,Istanbul,0
1551,26,Satis,Kidemli,3,45900,99,23,Hayir,3,48,3,Hibrit,Istanbul,1
1552,47,Satis,Uzman,15,60400,64,16,Hayir,6,20,2,Ofis,Istanbul,0
1553,52,Yazilim,Junior,4,29000,100,21,Hayir,0,33,4,Ofis,Antalya,0
1554,32,Satis,Junior,7,35700,78,2,Hayir,5,42,5,Uzaktan,Ankara,0
1555,39,Finans,Uzman,10,49800,51,18,Hayir,7,59,2,Ofis,Istanbul,1
1556,22,Operasyon,Junior,1,24500,79,3,Hayir,1,36,2,Ofis,Istanbul,1
1557,36,Pazarlama,Uzman,5,45800,100,8,Evet,1,44,1,Uzaktan,Istanbul,0
1558,50,Finans,Uzman,1,38100,63,17,Hayir,1,11,3,Hibrit,Istanbul,1
1559,49,Satis,Uzman,9,49900,88,2,Hayir,5,40,4,Ofis,Antalya,0
1560,35,Finans,Uzman,15,55800,82,17,Evet,1,29,1,Uzaktan,Istanbul,1
1561,27,Satis,Kidemli,15,72700,84,0,Evet,2,13,1,Ofis,Ankara,1
1562,22,Satis,Kidemli,6,57500,79,16,Hayir,4,11,1,Ofis,Ankara,0
1563,42,Satis,Uzman,13,54700,64,14,Evet,6,51,5,Ofis,Ankara,0
1564,37,Finans,Junior,18,47700,84,5,Evet,2,42,1,Ofis,Istanbul,0
1565,50,Operasyon,Junior,15,46300,75,23,Hayir,4,42,4,Hibrit,Istanbul,0
1566,49,Pazarlama,Junior,15,45800,63,2,Hayir,4,35,3,Ofis,Istanbul,1
1567,48,Finans,Kidemli,18,79400,67,15,Evet,7,2,2,Ofis,Antalya,1
1568,41,Yazilim,Uzman,14,60200,67,15,Hayir,3,53,5,Ofis,Istanbul,0
1569,36,Yazilim,Uzman,6,45200,65,20,Hayir,6,55,3,Hibrit,Istanbul,0
1570,57,Yazilim,Junior,12,40100,76,14,Evet,7,35,5,Hibrit,Izmir,0
1571,45,Yazilim,Uzman,5,44600,82,24,Hayir,2,12,1,Ofis,Istanbul,1
1572,31,Yazilim,Junior,11,39600,80,0,Evet,2,7,3,Hibrit,Istanbul,0
1573,38,Yazilim,Uzman,18,60300,94,6,Hayir,4,1,4,Uzaktan,Bursa,0
1574,37,Satis,Uzman,17,57300,78,15,Evet,5,48,2,Hibrit,Bursa,1
1575,48,Yazilim,Junior,10,40500,79,11,Evet,7,36,2,Ofis,Izmir,1
1576,40,Operasyon,Uzman,1,37700,100,10,Hayir,1,56,3,Ofis,Ankara,0
1577,35,Yazilim,Kidemli,1,53000,66,23,Hayir,1,17,2,Ofis,Istanbul,0
1578,49,Pazarlama,Uzman,8,49600,90,21,Hayir,4,13,1,Ofis,Ankara,1
1579,28,Satis,Uzman,2,37500,69,11,Evet,2,51,3,Hibrit,Istanbul,1
1580,46,Pazarlama,Uzman,9,50100,66,0,Hayir,1,43,5,Ofis,Istanbul,0
1581,52,Pazarlama,Kidemli,15,67500,62,3,Hayir,2,19,5,Ofis,Istanbul,0
1582,34,Operasyon,Yonetici,12,82600,56,13,Hayir,3,4,1,Hibrit,Izmir,1
1583,48,IK,Uzman,9,50000,100,15,Evet,4,22,4,Ofis,Istanbul,1
1584,32,Pazarlama,Uzman,18,58500,68,5,Hayir,1,57,5,Uzaktan,Istanbul,0
1585,55,Yazilim,Junior,3,35200,80,14,Hayir,3,22,5,Ofis,Ankara,0
1586,37,Finans,Kidemli,7,55600,51,24,Hayir,6,34,4,Hibrit,Izmir,0
1587,58,Satis,Uzman,12,51900,99,6,Evet,1,56,1,Ofis,Ankara,1
1588,27,Yazilim,Junior,14,44100,63,4,Hayir,7,21,2,Ofis,Ankara,1
1589,32,Operasyon,Uzman,6,42300,84,9,Hayir,1,5,5,Ofis,Istanbul,0
1590,46,Yazilim,Kidemli,19,80300,73,8,Hayir,2,2,4,Uzaktan,Istanbul,0
1591,46,Yazilim,Kidemli,19,82700,92,1,Hayir,0,10,2,Ofis,Istanbul,0
1592,25,Finans,Kidemli,4,59200,76,2,Hayir,2,55,5,Ofis,Istanbul,0
1593,33,Operasyon,Uzman,6,44500,86,10,Evet,1,36,4,Hibrit,Ankara,0
1594,46,Yazilim,Kidemli,15,72000,77,24,Evet,0,41,4,Ofis,Antalya,1
1595,23,Satis,Junior,16,46100,71,8,Evet,5,43,4,Ofis,Istanbul,0
1596,31,Satis,Uzman,6,47200,67,23,Evet,1,49,5,Uzaktan,Antalya,0
1597,22,Yazilim,Kidemli,3,48800,65,8,Hayir,3,31,1,Ofis,Ankara,1
1598,52,Satis,Uzman,12,55900,66,4,Hayir,0,56,3,Hibrit,Istanbul,0
1599,26,Finans,Yonetici,16,85300,89,5,Hayir,5,39,2,Hibrit,Ankara,1
1600,54,Operasyon,Uzman,13,58300,76,15,Hayir,5,44,4,Hibrit,Istanbul,0
1601,56,Operasyon,Uzman,2,32400,88,4,Evet,0,20,1,Ofis,Istanbul,1
1602,37,Satis,Uzman,7,47100,89,6,Hayir,4,18,1,Uzaktan,Izmir,1
1603,29,Yazilim,Kidemli,11,62100,69,11,Evet,7,15,3,Hibrit,Istanbul,1
1604,26,Finans,Uzman,5,37200,86,17,Hayir,2,58,5,Uzaktan,Istanbul,0
1605,51,Yazilim,Uzman,10,51100,81,8,Evet,0,14,3,Hibrit,Istanbul,0
1606,32,IK,Junior,12,36600,59,13,Evet,0,11,3,Hibrit,Istanbul,0
1607,53,Yazilim,Junior,16,47200,63,11,Evet,4,4,2,Ofis,Ankara,1
1608,24,Satis,Kidemli,10,61000,78,6,Hayir,4,43,3,Hibrit,Istanbul,0
1609,58,Operasyon,Junior,1,26300,70,2,Hayir,1,26,5,Hibrit,Ankara,0
1610,50,Yazilim,Kidemli,17,78100,86,8,Hayir,1,45,2,Ofis,Istanbul,0
1611,47,Pazarlama,Yonetici,6,77700,85,8,Hayir,0,39,1,Uzaktan,Istanbul,0
1612,52,IK,Kidemli,11,68700,90,20,Hayir,0,50,1,Uzaktan,Izmir,0
1613,56,Yazilim,Kidemli,6,56800,76,19,Hayir,6,41,3,Hibrit,Istanbul,0
1614,59,Yazilim,Kidemli,10,57500,68,11,Evet,6,1,3,Hibrit,Istanbul,0
1615,46,Yazilim,Yonetici,2,67700,78,13,Hayir,2,2,4,Hibrit,Bursa,0
1616,28,Yazilim,Uzman,16,56100,79,23,Evet,1,47,5,Uzaktan,Istanbul,1
1617,41,Yazilim,Kidemli,5,54300,80,7,Hayir,2,27,4,Hibrit,Ankara,0
1618,56,Operasyon,Junior,11,42700,76,13,Hayir,4,51,3,Uzaktan,Istanbul,0
1619,34,Operasyon,Uzman,8,44100,65,17,Hayir,5,30,3,Ofis,Istanbul,0
1620,26,Yazilim,Yonetici,0,67400,87,9,Hayir,0,51,3,Ofis,Istanbul,0
1621,55,IK,Junior,19,50300,54,6,Hayir,3,27,5,Hibrit,Istanbul,0
1622,24,Satis,Junior,11,44600,61,10,Evet,7,58,2,Hibrit,Istanbul,1
1623,37,Pazarlama,Kidemli,14,68100,84,6,Evet,2,32,1,Ofis,Antalya,1
1624,27,Pazarlama,Uzman,7,42700,74,22,Hayir,4,10,3,Uzaktan,Istanbul,1
1625,56,Finans,Kidemli,16,68600,70,5,Hayir,2,57,4,Ofis,Ankara,0
1626,32,Finans,Junior,19,51800,68,1,Evet,1,53,4,Ofis,Istanbul,0
1627,41,Satis,Uzman,0,37000,73,1,Hayir,0,39,4,Hibrit,Izmir,0
1628,26,Satis,Junior,1,28400,69,11,Hayir,1,12,5,Uzaktan,Istanbul,0
1629,52,Pazarlama,Kidemli,19,73300,74,17,Hayir,3,1,3,Ofis,Izmir,0
1630,37,Finans,Junior,18,47100,56,9,Hayir,5,38,1,Hibrit,Istanbul,0
1631,56,Satis,Uzman,17,60400,92,1,Hayir,4,34,1,Uzaktan,Izmir,0
1632,53,IK,Yonetici,12,87100,95,13,Hayir,4,5,2,Hibrit,Izmir,0
1633,23,Operasyon,Kidemli,13,72400,100,7,Hayir,7,19,5,Ofis,Ankara,0
1634,22,Yazilim,Uzman,8,44400,76,4,Hayir,4,33,4,Ofis,Ankara,1
1635,44,Pazarlama,Yonetici,0,69000,72,4,Hayir,0,45,1,Hibrit,Istanbul,1
1636,54,Yazilim,Uzman,18,59200,77,11,Hayir,7,55,3,Ofis,Ankara,0
1637,39,Yazilim,Uzman,11,49900,64,19,Hayir,1,45,1,Ofis,Istanbul,0
1638,57,Yazilim,Kidemli,19,79800,80,19,Hayir,5,3,5,Hibrit,Istanbul,0
1639,22,Satis,Junior,0,27700,74,20,Hayir,0,14,4,Ofis,Istanbul,1
1640,24,Finans,Junior,6,35000,73,13,Hayir,3,7,2,Uzaktan,Ankara,1
1641,51,Satis,Uzman,16,54000,65,23,Evet,1,2,4,Ofis,Izmir,0
1642,27,Finans,Uzman,8,42700,85,6,Hayir,3,25,5,Ofis,Izmir,0
1643,38,Finans,Kidemli,14,70300,73,5,Evet,0,55,5,Hibrit,Istanbul,0
1644,46,Yazilim,Junior,5,31500,81,14,Evet,0,20,2,Ofis,Istanbul,1
1645,45,Yazilim,Uzman,8,49300,68,19,Evet,4,32,5,Hibrit,Istanbul,0
1646,30,Finans,Junior,19,51100,76,1,Evet,4,18,2,Ofis,Istanbul,1
1647,53,Satis,Junior,3,30000,68,2,Hayir,2,5,3,Ofis,Istanbul,0
1648,40,Yazilim,Kidemli,14,68500,61,24,Hayir,0,6,1,Uzaktan,Istanbul,0
1649,42,Pazarlama,Uzman,17,57500,64,14,Evet,5,3,4,Hibrit,Ankara,1
1650,38,Satis,Junior,9,37200,74,20,Evet,3,50,5,Ofis,Istanbul,0
1651,53,Satis,Uzman,17,61900,78,1,Hayir,3,10,1,Hibrit,Istanbul,1
1652,27,Finans,Kidemli,2,50900,75,18,Hayir,2,24,5,Ofis,Izmir,0
1653,58,Yazilim,Uzman,13,50300,63,11,Evet,4,15,3,Ofis,Istanbul,1
1654,36,Yazilim,Uzman,10,52800,81,22,Hayir,2,15,2,Ofis,Ankara,0
1655,32,Finans,Uzman,11,52400,45,13,Hayir,1,42,2,Ofis,Istanbul,1
1656,40,Yazilim,Uzman,3,39100,100,4,Hayir,0,44,5,Hibrit,Antalya,0
1657,25,IK,Uzman,15,58000,74,18,Hayir,4,23,5,Uzaktan,Ankara,0
1658,59,Pazarlama,Uzman,2,41000,67,16,Evet,2,48,5,Ofis,Istanbul,1
1659,25,IK,Yonetici,17,92400,85,23,Hayir,6,4,5,Hibrit,Antalya,0
1660,36,Pazarlama,Kidemli,17,70400,74,19,Hayir,4,14,3,Ofis,Antalya,0
1661,31,Satis,Uzman,5,40600,77,4,Evet,1,6,1,Hibrit,Istanbul,0
1662,50,Satis,Uzman,15,64300,92,2,Evet,6,42,3,Hibrit,Ankara,0
1663,26,Satis,Uzman,17,62800,69,20,Evet,2,6,4,Ofis,Izmir,0
1664,28,Yazilim,Yonetici,12,86700,80,24,Evet,5,27,1,Uzaktan,Istanbul,1
1665,47,Operasyon,Junior,17,52100,69,21,Hayir,7,24,2,Ofis,Istanbul,1
1666,57,Operasyon,Junior,11,39000,82,12,Evet,4,41,5,Hibrit,Istanbul,0
1667,28,Operasyon,Junior,6,31300,69,22,Hayir,6,53,1,Uzaktan,Istanbul,1
1668,26,Satis,Junior,5,31400,100,23,Evet,2,45,3,Ofis,Istanbul,0
1669,33,Operasyon,Kidemli,16,72200,84,3,Evet,2,4,5,Hibrit,Istanbul,0
1670,39,Pazarlama,Yonetici,18,88700,71,19,Hayir,4,51,5,Ofis,Bursa,0
1671,31,Operasyon,Yonetici,4,69700,63,19,Hayir,1,2,2,Ofis,Bursa,0
1672,48,Satis,Yonetici,3,71300,82,2,Hayir,2,5,2,Hibrit,Istanbul,0
1673,56,Satis,Uzman,10,47500,76,5,Evet,0,40,1,Hibrit,Istanbul,1
1674,37,Operasyon,Uzman,5,45300,89,14,Evet,3,20,2,Ofis,Antalya,0
1675,30,Satis,Uzman,14,56100,89,22,Hayir,1,40,4,Ofis,Istanbul,0
1676,55,Satis,Uzman,1,35700,82,8,Evet,1,50,2,Ofis,Bursa,1
1677,44,Finans,Junior,12,45400,72,2,Hayir,7,15,1,Ofis,Ankara,0
1678,40,Satis,Kidemli,5,53200,58,10,Evet,0,34,4,Uzaktan,Istanbul,0
1679,59,Satis,Uzman,18,59700,82,22,Hayir,0,7,1,Ofis,Izmir,0
1680,46,Finans,Uzman,18,65100,76,15,Hayir,7,26,2,Hibrit,Istanbul,0
1681,49,Operasyon,Junior,17,48400,90,21,Hayir,3,43,1,Uzaktan,Bursa,1
1682,29,Yazilim,Uzman,10,52500,89,21,Hayir,7,46,3,Hibrit,Istanbul,0
1683,54,Operasyon,Junior,16,51600,55,22,Hayir,0,44,2,Ofis,Istanbul,0
1684,55,Finans,Junior,10,44400,74,23,Hayir,3,54,5,Ofis,Istanbul,1
1685,51,Yazilim,Uzman,4,42100,61,19,Hayir,4,41,5,Uzaktan,Istanbul,0
1686,58,Pazarlama,Yonetici,18,87900,70,0,Hayir,5,20,2,Uzaktan,Istanbul,1
1687,42,Operasyon,Junior,17,54200,82,3,Evet,7,36,4,Ofis,Istanbul,0
1688,25,Yazilim,Uzman,1,34600,87,21,Hayir,1,22,1,Hibrit,Istanbul,1
1689,37,Operasyon,Uzman,13,55300,59,22,Hayir,0,31,5,Ofis,Istanbul,0
1690,36,Operasyon,Uzman,16,62900,40,16,Evet,7,56,2,Hibrit,Ankara,0
1691,35,IK,Kidemli,13,74100,85,24,Evet,3,6,1,Hibrit,Istanbul,0
1692,36,Operasyon,Uzman,4,40900,71,23,Hayir,4,23,1,Ofis,Izmir,1
1693,38,Finans,Uzman,3,38300,74,14,Hayir,3,55,5,Ofis,Istanbul,0
1694,34,Finans,Junior,1,32700,71,16,Hayir,1,0,2,Uzaktan,Istanbul,1
1695,39,Finans,Yonetici,11,78000,81,4,Hayir,6,12,3,Ofis,Istanbul,1
1696,31,Operasyon,Junior,13,42700,81,3,Hayir,7,1,1,Uzaktan,Ankara,1
1697,24,Pazarlama,Kidemli,4,52300,78,4,Hayir,4,46,4,Ofis,Istanbul,0
1698,54,Satis,Uzman,11,55700,76,20,Hayir,7,49,3,Ofis,Antalya,1
1699,38,Pazarlama,Kidemli,13,66100,74,2,Hayir,6,36,5,Ofis,Istanbul,0
1700,30,Satis,Uzman,17,61500,90,6,Evet,3,40,4,Ofis,Istanbul,0
1701,47,Yazilim,Kidemli,16,76900,58,14,Hayir,0,55,4,Hibrit,Izmir,0
1702,55,Yazilim,Yonetici,10,83400,86,20,Hayir,5,25,3,Ofis,Ankara,1
1703,59,Operasyon,Junior,16,49800,92,20,Hayir,4,5,4,Ofis,Istanbul,1
1704,26,Yazilim,Uzman,18,59100,97,0,Hayir,7,58,3,Hibrit,Ankara,0
1705,39,Yazilim,Uzman,7,43700,93,4,Hayir,1,37,2,Ofis,Izmir,0
1706,43,Operasyon,Uzman,19,61000,81,16,Hayir,3,41,1,Hibrit,Ankara,0
1707,47,Operasyon,Kidemli,9,56900,82,19,Hayir,4,14,3,Ofis,Izmir,1
1708,30,Yazilim,Kidemli,14,72100,94,3,Hayir,5,48,1,Uzaktan,Ankara,0
1709,28,Operasyon,Uzman,7,45200,89,11,Evet,7,32,5,Uzaktan,Ankara,0
1710,24,Satis,Uzman,16,58900,56,11,Evet,2,1,5,Hibrit,Izmir,0
1711,29,Yazilim,Yonetici,5,75600,77,6,Hayir,3,16,1,Hibrit,Izmir,0
1712,58,Satis,Kidemli,14,63600,97,20,Hayir,4,3,4,Hibrit,Ankara,0
1713,42,Operasyon,Kidemli,13,62800,89,12,Evet,3,26,4,Hibrit,Istanbul,0
1714,45,Pazarlama,Junior,11,44800,83,14,Evet,2,46,4,Ofis,Istanbul,1
1715,46,Pazarlama,Junior,16,46800,78,11,Hayir,2,33,3,Hibrit,Ankara,0
1716,41,Satis,Junior,18,50500,85,17,Hayir,5,9,3,Ofis,Bursa,0
1717,22,Satis,Uzman,3,36900,84,23,Hayir,3,52,2,Hibrit,Istanbul,1
1718,31,Pazarlama,Junior,11,39100,100,24,Evet,1,37,4,Hibrit,Ankara,0
1719,33,Operasyon,Kidemli,13,65800,77,24,Hayir,1,23,2,Ofis,Istanbul,1
1720,24,Yazilim,Kidemli,19,72200,66,18,Hayir,7,6,5,Ofis,Bursa,0
1721,27,Yazilim,Kidemli,8,51400,97,24,Evet,1,6,3,Hibrit,Istanbul,0
1722,57,Satis,Uzman,2,42700,72,3,Hayir,2,42,1,Ofis,Istanbul,1
1723,32,Satis,Uzman,10,47700,40,9,Hayir,4,2,3,Ofis,Istanbul,0
1724,38,Yazilim,Uzman,0,37800,68,5,Hayir,0,38,1,Ofis,Istanbul,1
1725,55,Yazilim,Junior,19,54800,85,11,Hayir,0,26,4,Hibrit,Bursa,0
1726,29,Yazilim,Junior,13,45300,69,23,Hayir,0,40,1,Ofis,Istanbul,0
1727,46,Yazilim,Kidemli,7,60100,82,14,Hayir,2,32,5,Ofis,Ankara,0
1728,38,Finans,Yonetici,6,74000,83,1,Hayir,6,20,2,Ofis,Istanbul,0
1729,30,Pazarlama,Junior,15,45200,89,9,Hayir,2,2,5,Ofis,Ankara,0
1730,26,Pazarlama,Yonetici,15,85900,71,18,Hayir,4,48,2,Ofis,Antalya,1
1731,25,Satis,Junior,16,51400,79,1,Hayir,5,39,1,Hibrit,Istanbul,0
1732,49,Operasyon,Uzman,11,47600,71,8,Evet,4,44,2,Ofis,Istanbul,1
1733,51,Yazilim,Junior,4,22000,80,22,Hayir,4,26,2,Hibrit,Istanbul,0
1734,46,Operasyon,Kidemli,9,69100,82,23,Evet,1,47,3,Ofis,Izmir,0
1735,44,Pazarlama,Kidemli,5,52400,71,4,Evet,2,40,1,Hibrit,Istanbul,0
1736,36,Pazarlama,Junior,0,29400,94,3,Hayir,0,28,3,Hibrit,Izmir,0
1737,56,Pazarlama,Kidemli,8,59200,91,15,Hayir,3,57,2,Hibrit,Ankara,1
1738,35,Pazarlama,Uzman,18,59100,79,23,Evet,5,10,2,Ofis,Izmir,1
1739,37,Finans,Junior,12,38400,82,0,Evet,3,8,4,Hibrit,Istanbul,0
1740,26,Satis,Kidemli,19,75600,57,2,Hayir,5,3,3,Uzaktan,Antalya,1
1741,59,Operasyon,Uzman,2,39800,80,23,Hayir,1,25,1,Ofis,Izmir,1
1742,25,Yazilim,Yonetici,9,75700,62,13,Hayir,3,30,3,Hibrit,Istanbul,1
1743,45,IK,Kidemli,0,48000,73,10,Hayir,0,6,5,Hibrit,Ankara,0
